row,col,geo,clim,pH,EMF,EMF.plant,EMF.soil,plant.repl,plant.rich,plant.sor,bac.repl,bac.rich,bac.sor,bac.BC,fun.repl,fun.rich,fun.sor,fun.BC
Site49,Site1,961.144058,0.636883248,0.250683916,6.018126513,4.72499139,3.727237997,0.64,0.28,0.92,0.6884954,0.038876249,0.727371649,0.717454545,0.395779087,0.103193093,0.49897218,0.628869919
Site50,Site1,984.7275183,0.99121785,1.827903553,6.054663162,4.296329906,4.266203856,0.8,0.1,0.9,0.73030176,0.1003772,0.830678961,0.856727273,0.360511238,0.182606141,0.543117379,0.70695935
Site51,Site1,981.4036553,0.70822564,1.953245511,2.923579671,2.563742496,1.405184154,0.777777778,0,0.777777778,0.662197847,0.066626041,0.728823888,0.723363636,0.334465948,0.189245088,0.523711036,0.710373984
Site52,Site1,1034.755967,0.417991571,1.697339013,3.951542496,3.228406299,2.278613804,0.636363636,0.181818182,0.818181818,0.710740634,0.006227843,0.716968478,0.694818182,0.321835677,0.191709845,0.513545522,0.717926829
Site53,Site1,1050.595796,0.341266344,0.352524257,4.135504096,2.576142998,3.235101448,0.434782609,0.217391304,0.652173913,0.642481811,0.061236863,0.703718674,0.672090909,0.432470259,0.126662001,0.55913226,0.658357724
Site54,Site1,891.3535546,0.872960221,1.673837396,4.496443222,3.624816502,2.660583954,0.608695652,0.217391304,0.826086957,0.672188139,0.073824131,0.74601227,0.730727273,0.385287486,0.134441939,0.519729425,0.666585366
Site55,Site1,1029.313241,0.369141634,2.196095554,3.857516918,3.274813183,2.03863567,0.454545455,0.181818182,0.636363636,0.735254303,0.015470895,0.750725198,0.737181818,0.394736842,0.13893605,0.533672892,0.651235772
Site56,Site1,1078.430172,0.454054808,3.812484553,4.280426076,4.1482164,1.055626872,0.583333333,0.25,0.833333333,0.72113864,0.107221929,0.828360569,0.850818182,0.436180104,0.069199097,0.5053792,0.677918699
Site57,Site1,1115.43916,1.281361942,1.15680182,5.240083132,4.637533736,2.439621297,0.842105263,0.052631579,0.894736842,0.680695727,0.127549925,0.808245652,0.831545455,0.435536864,0.057957682,0.493494546,0.641536585
Site58,Site1,1173.851146,1.040565089,0.92439694,6.380147807,6.157989331,1.668967777,0.761904762,0.142857143,0.904761905,0.711147778,0.083015366,0.794163143,0.808272727,0.434025452,0.078365707,0.512391159,0.664821138
Site59,Site1,149.9437913,1.441837363,0.026112908,5.28167799,5.001691422,1.69682212,0.666666667,0.2,0.866666667,0.597633136,0.071413997,0.669047133,0.640363636,0.380249716,0.142167991,0.522417707,0.647772358
Site60,Site1,141.6824102,0.168433042,1.961079383,4.505512006,3.795122317,2.428309091,0.461538462,0.307692308,0.769230769,0.697330595,0.078234086,0.775564682,0.790454545,0.413839346,0.079522596,0.493361942,0.618869919
Site3,Site2,29.20654757,0.400508918,0.266351661,1.372756001,1.325167339,0.358316285,0.285714286,0.142857143,0.428571429,0.66704751,0.006188708,0.673236218,0.617454545,0.235195296,0.064258715,0.299454011,0.561300813
Site4,Site2,55.66193578,0.814366222,1.509326077,3.625574313,2.148039546,2.920738812,0.171428571,0.657142857,0.828571429,0.706593407,0.044139194,0.750732601,0.748454545,0.221768707,0.090612245,0.312380952,0.589325203
Site5,Site2,85.89853214,1.43047413,0.984456628,1.91548122,1.337553562,1.371137766,0.272727273,0.454545455,0.727272727,0.653597189,0.034769743,0.688366932,0.632363636,0.264038571,0.052183778,0.316222348,0.607821138
Site6,Site2,136.3272064,2.704770439,2.689629514,6.751618389,3.94282449,5.480737716,0.285714286,0.571428571,0.857142857,0.800693575,0.005490801,0.806184375,0.811181818,0.249247606,0.085636115,0.334883721,0.611658537
Site7,Site2,178.3497271,3.526088133,4.248570115,3.546131015,0.60735826,3.493731689,0.32,0.52,0.84,0.779125706,0.091612633,0.870738339,0.892,0.216474848,0.135652399,0.352127247,0.609902439
Site8,Site2,180.191277,2.591464858,1.812235808,4.935271644,3.577007518,3.400282843,0.235294118,0.647058824,0.882352941,0.729936543,0.025942516,0.755879059,0.738,0.255859375,0.067522321,0.323381696,0.621422764
Site9,Site2,198.6103349,3.20248106,1.788734191,4.758135805,1.404598182,4.54609286,0.533333333,0.2,0.733333333,0.734319335,0.126848753,0.861168088,0.880818182,0.416093929,0.042955326,0.459049255,0.715138211
Site10,Site2,211.204917,2.552180354,0.483088796,1.736628972,1.094550518,1.348272729,0.615384615,0.076923077,0.692307692,0.664079256,0.066081095,0.730160351,0.724090909,0.373845696,0.004468275,0.378313971,0.631585366
Site11,Site2,225.1606334,2.309784977,0.302909732,2.028129754,0.805671474,1.861237163,0.24,0.52,0.76,0.669226777,0.083341982,0.75256876,0.77,0.404931109,0.030601885,0.435532995,0.665902439
Site12,Site2,477.4682721,2.22482918,1.527605112,3.266251441,1.36163852,2.968895252,0.148148148,0.555555556,0.703703704,0.734058801,0.003627339,0.73768614,0.723727273,0.410541728,0.021376281,0.431918009,0.696113821
Site13,Site2,498.354335,2.378721536,2.621735953,5.604371629,1.444715815,5.414958686,0.258064516,0.612903226,0.870967742,0.782107356,0.037574553,0.819681909,0.823454545,0.447877606,0.002549873,0.450427479,0.722178862
Site14,Site2,529.3272441,1.842034464,3.083934423,4.433939091,0.681968656,4.381179592,0.222222222,0.555555556,0.777777778,0.783799881,0.036132619,0.8199325,0.842636364,0.410786001,0.04130809,0.452094091,0.699138211
Site15,Site2,592.6022136,2.045699667,2.595623045,4.967844598,1.44311177,4.753620554,0.4,0.4,0.8,0.77665957,0.010063867,0.786723437,0.787545455,0.422390404,0.045551906,0.46794231,0.721422764
Site16,Site2,487.735055,2.310492252,3.029097316,3.926752698,1.705863871,3.536865167,0.315789474,0.368421053,0.684210526,0.732319079,0.072985197,0.805304276,0.829636364,0.461958998,0.015034169,0.476993166,0.734495935
Site17,Site2,496.361195,1.975417119,2.339716548,5.154729306,3.251692617,3.999716157,0.347826087,0.47826087,0.826086957,0.770757591,0.025646065,0.796403655,0.810363636,0.448584203,0.003874814,0.452459016,0.716918699
Site18,Site2,497.6766138,2.323331083,1.624222871,2.911875884,1.501000791,2.495198948,0.470588235,0.294117647,0.764705882,0.704225352,0.032802076,0.737027428,0.726363636,0.340937115,0.030209618,0.371146732,0.629268293
Site19,Site2,501.4816326,1.827357248,1.621611581,3.485621789,0.920843182,3.361786295,0.421052632,0.368421053,0.789473684,0.779706275,0.004577532,0.784283807,0.794272727,0.383536015,0.042095416,0.425631431,0.692243902
Site20,Site2,440.6960519,2.176428763,1.728674503,4.361086003,2.079074841,3.833603909,0.416666667,0.5,0.916666667,0.736112395,0.035215824,0.771328219,0.776090909,0.414977061,0.010803611,0.425780672,0.698203252
Site21,Site2,450.4366819,2.601291656,1.778289028,4.154542182,2.328898044,3.440414894,0.307692308,0.538461538,0.846153846,0.721747006,0.050417631,0.772164637,0.783454545,0.396396396,0.056424846,0.452821242,0.717105691
Site22,Site2,409.2776464,2.804541742,2.935090848,4.206761946,3.041594017,2.906123174,0.434782609,0.47826087,0.913043478,0.767264482,0.075860647,0.843125129,0.864636364,0.445819499,0.008753396,0.454572895,0.722504065
Site23,Site2,281.7844615,2.167833482,1.308256686,4.452655689,1.863012411,4.044172033,0.833333333,0,0.833333333,0.769921671,0.090130548,0.860052219,0.881090909,0.464525765,0.001643017,0.466168783,0.753463415
Site24,Site2,239.9912825,2.661791619,0.731161421,1.624275674,0.69938176,1.46599339,0.666666667,0,0.666666667,0.654904728,0.052323823,0.707228551,0.684909091,0.405745642,0.078760491,0.484506133,0.733154472
Site25,Site2,140.9498598,3.059351464,0.997513082,1.600360282,1.236894005,1.015502956,0.428571429,0.142857143,0.571428571,0.645091053,0.033056215,0.678147268,0.628909091,0.401325266,0.037165082,0.438490349,0.681528455
Site26,Site2,126.2893462,2.460693715,1.086296969,2.307918829,1.209840608,1.965394369,0.4,0.2,0.6,0.662577901,0.032545257,0.695123158,0.675818182,0.358642973,0.018358056,0.377001028,0.58601626
Site27,Site2,119.3101974,2.971089928,1.117632458,1.74211448,1.043392988,1.395096389,0.461538462,0.076923077,0.538461538,0.689213377,0.016674517,0.705887894,0.682636364,0.41703638,0.011535049,0.428571429,0.665284553
Site28,Site2,99.66683691,0.770452526,0.785998528,1.875908635,1.399041952,1.24968589,0.333333333,0.333333333,0.666666667,0.618839549,0.060664567,0.679504115,0.651454545,0.387503667,0.019653857,0.407157524,0.654813008
Site29,Site2,106.3856957,0.992235453,1.065406642,3.211121217,2.218559102,2.321485512,0.260869565,0.47826087,0.739130435,0.698215819,0.004102662,0.702318481,0.673363636,0.417183482,0.011042202,0.428225684,0.676601626
Site30,Site2,137.3404043,0.978953539,0.752051747,1.312922774,0.918729382,0.937924588,0.210526316,0.368421053,0.578947368,0.688458589,0.000575153,0.689033742,0.659181818,0.343383585,0.067001675,0.41038526,0.660682927
Site31,Site2,168.6153093,1.335912193,0.723327549,3.240471609,3.124127306,0.860514278,0.285714286,0.142857143,0.428571429,0.675108748,0.00898985,0.684098598,0.650181818,0.354120267,0.069599109,0.423719376,0.682902439
Site32,Site2,212.8508448,1.556967406,0.921785649,1.691117263,1.592511253,0.569021533,0.727272727,0.090909091,0.818181818,0.709313822,0.032034803,0.741348626,0.752909091,0.447802198,0.02014652,0.467948718,0.737536585
Site33,Site2,230.1620205,1.453638192,0.5953743,2.083071452,1.916035232,0.817310017,0.4,0.2,0.6,0.626829757,0.046520954,0.673350712,0.641090909,0.467943644,0.058097198,0.526040842,0.723325203
Site34,Site2,336.0059453,1.541490124,0.423029108,2.630652192,2.52101359,0.751546031,0.6,0.2,0.8,0.5564392,0.338891739,0.895330939,0.918,0.447651007,0.12147651,0.569127517,0.803406504
Site35,Site2,438.604021,2.097223149,0.746829166,3.089121488,3.006398827,0.710096938,0.6,0.2,0.8,0.575197889,0.251858959,0.827056848,0.863909091,0.402916737,0.13345769,0.536374428,0.787902439
Site36,Site2,468.8136692,2.507856912,0.916563067,2.006006098,1.427576551,1.409285513,0.444444444,0.333333333,0.777777778,0.512294043,0.322940431,0.835234474,0.871636364,0.312348216,0.248645619,0.560993835,0.887065041
Site37,Site2,540.7499095,2.490810392,0.151454866,1.90013153,1.84096258,0.470485508,0.769230769,0.076923077,0.846153846,0.604751156,0.122003655,0.72675481,0.729545455,0.454308943,0.086829268,0.541138211,0.770707317
Site38,Site2,560.7712343,3.483437097,1.22469538,6.003113904,5.402746247,2.616812858,0.444444444,0.333333333,0.777777778,0.78857581,0.000383362,0.788959172,0.803181818,0.476146221,0.035315985,0.511462206,0.724634146
Site39,Site2,599.5316655,3.160931487,0.378637165,2.457360369,0.950802078,2.265964562,0.588235294,0.294117647,0.882352941,0.736443149,0.014382896,0.750826045,0.753454545,0.515601333,0.012420479,0.528021812,0.721601626
Site40,Site2,656.8172241,2.97986665,0.451753307,2.289233953,1.48478993,1.742409526,0.5,0.25,0.75,0.682442595,0.04662589,0.729068485,0.700727273,0.457412224,0.086475943,0.543888166,0.782617886
Site41,Site2,687.7645667,3.244660324,0.245461334,2.284090999,1.532549135,1.693624764,0.533333333,0.2,0.733333333,0.718759886,0.100706527,0.819466414,0.847727273,0.472710014,0.057427622,0.530137636,0.744723577
Site42,Site2,701.4280821,2.859205538,0.318577476,4.390070529,2.928303964,3.270742293,0.086956522,0.47826087,0.565217391,0.676398026,0.072985197,0.749383224,0.763818182,0.44031475,0.11903566,0.55935041,0.767341463
Site43,Site2,742.4711801,2.916449653,0.365580711,3.314113373,1.671757514,2.861568497,0.333333333,0.333333333,0.666666667,0.678412313,0.05690563,0.735317942,0.729454545,0.439656569,0.082779848,0.522436417,0.739878049
Site44,Site2,774.0394322,2.705526867,0.550982357,2.918258216,1.718173939,2.358836436,0.285714286,0.428571429,0.714285714,0.6975509,0.026654864,0.724205764,0.713090909,0.457196613,0.047977422,0.505174036,0.715707317
Site45,Site2,770.3259304,3.220798919,1.237751834,3.705174938,2.091084739,3.058706579,0.769230769,0.076923077,0.846153846,0.759094169,0.069576801,0.82867097,0.859363636,0.475796178,0.06433121,0.540127389,0.738398374
Site46,Site2,811.8035697,2.619582512,0.833001762,2.91721052,1.66077383,2.39832181,0.3,0.4,0.7,0.721001927,0.005587669,0.726589595,0.705090909,0.454516336,0.070467649,0.524983985,0.731373984
Site47,Site2,846.1813779,2.775299771,0.806888854,1.496902379,1.400940657,0.527334815,0.571428571,0.142857143,0.714285714,0.676743249,0.051793632,0.72853688,0.719363636,0.467785771,0.068585132,0.536370903,0.770170732
Site48,Site2,856.9139295,3.334687987,2.11514554,3.113399285,1.059775931,2.927478452,0.380952381,0.428571429,0.80952381,0.702039118,0.085934249,0.787973367,0.815090909,0.510359537,0.018281536,0.528641073,0.748886179
Site49,Site2,919.1127291,2.072320159,0.752051747,4.070286195,2.408185229,3.28144383,0.363636364,0.454545455,0.818181818,0.704376302,0.035824154,0.740200456,0.722272727,0.498034472,0.010583611,0.508618083,0.732349593
Site50,Site2,942.5499215,2.410207158,2.329271385,6.63399347,2.627423246,6.091511836,0.588235294,0.294117647,0.882352941,0.752523129,0.097350715,0.849873844,0.881909091,0.463749184,0.091443501,0.555192685,0.784626016
Site51,Site2,939.1597812,2.151329442,2.454613342,2.197010169,0.844324893,2.028292178,0.4,0.2,0.6,0.681475443,0.063582637,0.74505808,0.745545455,0.428853105,0.098258298,0.527111403,0.807650407
Site52,Site2,992.5590828,1.803654243,2.198706845,2.85026339,1.537304598,2.400144988,0.315789474,0.368421053,0.684210526,0.717539644,0.003171552,0.720711197,0.702545455,0.408432148,0.100790514,0.509222661,0.776186992
Site53,Site2,1008.42703,1.676971229,0.853892088,3.153189726,1.014189534,2.985636455,0.2,0.4,0.6,0.649229521,0.058191403,0.707420925,0.678818182,0.521200867,0.034354689,0.555555556,0.74300813
Site54,Site2,849.0816864,2.090861129,2.175205228,3.757490605,2.287098228,2.981261031,0.3,0.4,0.7,0.687115306,0.070783751,0.757899056,0.755818182,0.492749103,0.042257914,0.535007017,0.765593496
Site55,Site2,987.0411278,1.770518533,2.697463386,2.282062988,0.710654613,2.16858975,0.315789474,0.368421053,0.684210526,0.738118332,0.012415131,0.750533463,0.744272727,0.484573218,0.046828504,0.531401723,0.752504065
Site56,Site2,1036.176746,1.110757785,4.313852385,4.020094441,3.004168244,2.671354053,0.380952381,0.428571429,0.80952381,0.72802285,0.104199725,0.832222575,0.859363636,0.494011101,0.023663453,0.517674554,0.76002439
Site57,Site2,1073.172233,0.247906995,1.658169652,4.651823863,3.052465436,3.510259252,0.625,0.25,0.875,0.716871364,0.124542125,0.841413488,0.868727273,0.469535085,0.034940803,0.504475888,0.724471545
Site58,Site2,1131.582446,0.599668567,1.425764771,5.473036791,4.2206806,3.484248412,0.555555556,0.333333333,0.888888889,0.727159855,0.079979307,0.807139162,0.826363636,0.507225007,0.014450015,0.521675022,0.75495122
Site59,Site2,126.5804487,1.046414499,0.52748074,2.205427635,2.009868438,0.90793167,0.833333333,0,0.833333333,0.59160696,0.068372569,0.659979529,0.614090909,0.472898665,0.050117832,0.523016496,0.756593496
Site60,Site2,149.0538634,1.310202986,2.462447215,5.44158125,3.281742586,4.340618861,0.347826087,0.47826087,0.826086957,0.717140503,0.075195715,0.792336218,0.815454545,0.482432831,0.013286094,0.495718925,0.723804878
Site4,Site3,52.1209218,0.615266347,1.242974416,3.007914159,1.487190743,2.614538445,0.216216216,0.567567568,0.783783784,0.728447883,0.037960856,0.766408739,0.761454545,0.274042771,0.026507876,0.300550647,0.469382114
Site5,Site3,92.01146183,1.295561963,0.718104967,1.42766141,0.686596592,1.251719705,0.416666667,0.333333333,0.75,0.674510525,0.028587186,0.703097711,0.642818182,0.288377047,0.012115564,0.300492611,0.50300813
Site6,Site3,133.9999107,2.479782414,2.423277853,6.309324351,3.598390225,5.182582517,0.4,0.466666667,0.866666667,0.807007467,0.011679112,0.818686579,0.838818182,0.292701763,0.021495688,0.314197451,0.509813008
Site7,Site3,167.9726467,3.261888475,3.982218455,3.457095969,1.051533777,3.29329459,0.444444444,0.407407407,0.851851852,0.780305391,0.097745923,0.878051314,0.898,0.260986328,0.072021484,0.333007813,0.485886179
Site8,Site3,166.9858074,2.359388381,1.545884148,4.238155912,2.81955636,3.164185119,0.277777778,0.555555556,0.833333333,0.747240516,0.01975698,0.766997496,0.768636364,0.310738167,0.003277829,0.314015996,0.526674797
Site9,Site3,172.3430266,2.838768508,1.52238253,4.785406553,1.992890111,4.350690162,0.705882353,0.058823529,0.764705882,0.723842196,0.132933105,0.8567753,0.881272727,0.428321913,0.021362354,0.449684267,0.654544715
Site10,Site3,182.8079405,2.166368422,0.216737136,2.761040761,2.401666246,1.362110615,0.666666667,0.066666667,0.733333333,0.642654221,0.07224026,0.714894481,0.699,0.363864492,0.059807612,0.423672104,0.614284553
Site11,Site3,196.8775821,1.922711682,0.036558071,2.051682233,0.761011729,1.905324417,0.37037037,0.407407407,0.777777778,0.64,0.089484536,0.729484536,0.736363636,0.348653794,0.033723144,0.382376938,0.501073171
Site12,Site3,450.7114681,2.007448911,1.261253452,3.020988248,1.191608534,2.776047388,0.275862069,0.448275862,0.724137931,0.771084337,0.002561427,0.773645764,0.775727273,0.378103992,0.042941419,0.421045411,0.633894309
Site13,Site3,471.4437738,2.149183916,2.355384292,5.269365771,1.189671697,5.133312467,0.363636364,0.515151515,0.878787879,0.791111111,0.043753086,0.834864198,0.859818182,0.379455515,0.066797642,0.446253157,0.664943089
Site14,Site3,502.7755956,1.829071295,2.817582762,4.279616966,1.225970249,4.100258325,0.344827586,0.448275862,0.793103448,0.789624223,0.042311865,0.831936088,0.859181818,0.427667878,0.023011708,0.450679586,0.636154472
Site15,Site3,566.7028683,2.071461271,2.329271385,4.691787259,1.418067283,4.472354286,0.545454545,0.272727273,0.818181818,0.776036157,0.016251563,0.79228772,0.800909091,0.437952292,0.018761726,0.456714018,0.656317073
Site16,Site3,459.7625969,2.052714582,2.762745656,3.767947612,1.744476195,3.339795205,0.571428571,0.238095238,0.80952381,0.734606351,0.07913816,0.813744511,0.844272727,0.391254969,0.079216354,0.470471323,0.683398374
Site17,Site3,467.6717037,1.725147531,2.073364887,4.47284833,2.453958644,3.739580078,0.48,0.36,0.84,0.76176528,0.031829721,0.793595001,0.817636364,0.384432975,0.06039894,0.444831915,0.657658537
Site18,Site3,468.8361722,2.021093514,1.357871211,2.599830126,1.315590904,2.242395428,0.631578947,0.157894737,0.789473684,0.717877867,0.026618771,0.744496638,0.731181818,0.326183964,0.094285303,0.420469267,0.610349593
Site19,Site3,472.4187339,1.531394396,1.35525992,3.600733792,1.874229206,3.074499752,0.666666667,0.238095238,0.904761905,0.779262629,0.001611222,0.780873851,0.797727273,0.261021388,0.10606722,0.367088608,0.560829268
Site20,Site3,411.8349168,1.851304334,1.462322842,3.906003172,1.550630531,3.585025208,0.538461538,0.384615385,0.923076923,0.748989342,0.029033444,0.778022786,0.781636364,0.365853659,0.053492239,0.419345898,0.62200813
Site21,Site3,421.4041012,2.252684441,1.511937367,3.610059495,1.571887122,3.249876987,0.428571429,0.428571429,0.857142857,0.710057988,0.056588682,0.766646671,0.781090909,0.323607427,0.120247569,0.443854996,0.639430894
Site22,Site3,381.1970361,2.471434301,2.668739187,3.288990153,1.891063058,2.690973195,0.56,0.36,0.92,0.769939593,0.082010853,0.851950445,0.875454545,0.368101623,0.072971066,0.441072689,0.671772358
Site23,Site3,253.4494234,1.789110838,1.041905025,4.612799222,2.510704817,3.869661224,0.714285714,0.142857143,0.857142857,0.761618257,0.09626556,0.857883817,0.878090909,0.388034666,0.062622309,0.450656975,0.707878049
Site24,Site3,211.3796428,2.271242869,0.464809761,2.370268597,1.848627013,1.483492968,0.714285714,0.142857143,0.857142857,0.637019231,0.05849359,0.695512821,0.664909091,0.335086401,0.142299023,0.477385424,0.664715447
Site25,Site3,112.4017562,2.681582599,0.731161421,2.664947567,2.512392433,0.88872369,0.75,0,0.75,0.638410857,0.039236896,0.677647753,0.620909091,0.395622213,0.027158492,0.422780705,0.583382114
Site26,Site3,98.44800004,2.085484334,0.819945308,2.067390633,1.042469247,1.785318431,0.705882353,0.058823529,0.764705882,0.681934342,0.038726165,0.720660507,0.711545455,0.379196478,0.045954871,0.425151348,0.558788618
Site27,Site3,92.01146183,2.601737904,0.851280797,1.435342876,0.731336873,1.235052853,0.666666667,0.066666667,0.733333333,0.715543071,0.010486891,0.726029963,0.714636364,0.314914832,0.052762775,0.367677607,0.460235772
Site28,Site3,123.1660711,0.784541993,0.519646867,2.786323846,2.598073955,1.006783145,0.4,0.2,0.6,0.656369877,0.066828185,0.723198062,0.724,0.357839769,0.044661262,0.402501031,0.567910569
Site29,Site3,127.7369723,0.832549079,0.799054982,3.792448569,3.100220014,2.184331022,0.4,0.36,0.76,0.711549403,0.002086099,0.713635502,0.679818182,0.341725601,0.075247525,0.416973126,0.591089431
Site30,Site3,133.6956011,0.613750894,0.485700087,2.306138848,2.119326593,0.909247589,0.380952381,0.238095238,0.619047619,0.684576546,0.006763837,0.691340383,0.661636364,0.398793126,0.002754821,0.401547947,0.536715447
Site31,Site3,153.586128,1.194216714,0.456975888,3.611421167,3.556942536,0.624918106,0.5,0,0.5,0.639961575,0.015177714,0.655139289,0.599818182,0.400628026,0.005364386,0.405992411,0.503682927
